timestamp_us,adc_raw,voltage_V,field_mT
411815369,1712,1.380,22.20
411865755,1728,1.393,21.28
411916141,1680,1.354,24.05
411966530,1681,1.355,23.99
412016917,1697,1.368,23.07
412067366,1729,1.393,21.23
412117751,1697,1.368,23.07
412168138,1665,1.342,24.91
412218522,1665,1.342,24.91
412268907,1697,1.368,23.07
412319363,1665,1.342,24.91
412369748,1665,1.342,24.91
412420136,1729,1.393,21.23
412470525,1713,1.380,22.15
412520916,1664,1.341,24.97
412571360,1680,1.354,24.05
412621745,1713,1.380,22.15
412672134,1681,1.355,23.99
412722522,1744,1.405,20.36
412772908,1713,1.380,22.15
412823358,1681,1.355,23.99
412873741,1665,1.342,24.91
412924126,1696,1.367,23.13
412974513,1712,1.380,22.20
413024899,1697,1.368,23.07
413075355,1681,1.355,23.99
413125744,1696,1.367,23.13
413176131,1696,1.367,23.13
413226517,1712,1.380,22.20
413276902,1696,1.367,23.13
413327353,1681,1.355,23.99
413377741,1713,1.380,22.15
413428129,1696,1.367,23.13
413483519,1776,1.431,18.52
413533905,1728,1.393,21.28
413584349,1664,1.341,24.97
413634736,1681,1.355,23.99
413685120,1649,1.329,25.83
413735504,1744,1.405,20.36
413785890,1664,1.341,24.97
413836347,1680,1.354,24.05
413886733,1696,1.367,23.13
413937116,1680,1.354,24.05
413987501,1664,1.341,24.97
414037887,1744,1.405,20.36
414088345,1664,1.341,24.97
414138730,1728,1.393,21.28
414189114,1649,1.329,25.83
414239500,1728,1.393,21.28
414289888,1697,1.368,23.07
414340342,1745,1.406,20.31
414390735,1696,1.367,23.13
414441124,1697,1.368,23.07
414491509,1681,1.355,23.99
414541897,1696,1.367,23.13
414592339,1712,1.380,22.20
414642726,1664,1.341,24.97
414693109,1696,1.367,23.13
414743494,1665,1.342,24.91
414793881,1681,1.355,23.99
414844337,1681,1.355,23.99
414894722,1697,1.368,23.07
414945108,1665,1.342,24.91
414995492,1728,1.393,21.28
415045878,1729,1.393,21.23
415096333,1681,1.355,23.99
415146720,1729,1.393,21.23
415197104,1745,1.406,20.31
415247488,1697,1.368,23.07
415297876,1696,1.367,23.13
415348330,1713,1.380,22.15
415398717,1696,1.367,23.13
415449103,1697,1.368,23.07
415499486,1665,1.342,24.91
415549873,1712,1.380,22.20
415600328,1648,1.328,25.89
415650722,1681,1.355,23.99
415701104,1648,1.328,25.89
415751490,1697,1.368,23.07
415801877,1712,1.380,22.20
415852326,1713,1.380,22.15
415902711,1665,1.342,24.91
415953096,1664,1.341,24.97
416008486,1680,1.354,24.05
416058870,1696,1.367,23.13
416109323,1713,1.380,22.15
416159711,1680,1.354,24.05
416210094,1665,1.342,24.91
416260479,1665,1.342,24.91
416310873,1680,1.354,24.05
416361320,1681,1.355,23.99
416411708,1664,1.341,24.97
416462091,1681,1.355,23.99
416512477,1600,1.289,28.65
416562862,1680,1.354,24.05
416613317,1713,1.380,22.15
416663700,1729,1.393,21.23
416714087,1680,1.354,24.05
416764473,1712,1.380,22.20
416814860,1681,1.355,23.99
416865315,1712,1.380,22.20
416915698,1680,1.354,24.05
416966082,1665,1.342,24.91
417016471,1681,1.355,23.99
417066857,1664,1.341,24.97
417117312,1681,1.355,23.99
417167697,1729,1.393,21.23
417218084,1713,1.380,22.15
417268468,1696,1.367,23.13
417318854,1681,1.355,23.99
417369309,1729,1.393,21.23
417419695,1744,1.405,20.36
417470079,1648,1.328,25.89
417520465,1728,1.393,21.28
417570860,1697,1.368,23.07
417621307,1729,1.393,21.23
417671694,1648,1.328,25.89
417722077,1680,1.354,24.05
417772462,1697,1.368,23.07
417822848,1729,1.393,21.23
417873304,1729,1.393,21.23
417923689,1729,1.393,21.23
417974077,1680,1.354,24.05
418024465,1680,1.354,24.05
418074852,1649,1.329,25.83
418125302,1697,1.368,23.07
418175684,1696,1.367,23.13
418226071,1696,1.367,23.13
418276455,1665,1.342,24.91
418326842,1665,1.342,24.91
418377299,1729,1.393,21.23
418427687,1664,1.341,24.97
418478071,1697,1.368,23.07
418533465,1680,1.354,24.05
418583850,1665,1.342,24.91
418634296,1665,1.342,24.91
418684682,1744,1.405,20.36
418735069,1697,1.368,23.07
418785457,1792,1.444,17.60
418835843,1681,1.355,23.99
418886294,1664,1.341,24.97
418936682,1728,1.393,21.28
418987069,1680,1.354,24.05
419037453,1664,1.341,24.97
419087839,1729,1.393,21.23
419138291,1680,1.354,24.05
419188679,1681,1.355,23.99
419239062,1681,1.355,23.99
419289446,1680,1.354,24.05
419339834,1729,1.393,21.23
419390288,1713,1.380,22.15
419440677,1649,1.329,25.83
419491068,1713,1.380,22.15
419541456,1697,1.368,23.07
419591842,1713,1.380,22.15
419642286,1680,1.354,24.05
419692671,1681,1.355,23.99
419743055,1712,1.380,22.20
419793441,1665,1.342,24.91
419843830,1664,1.341,24.97
419894283,1712,1.380,22.20
419944668,1681,1.355,23.99
419995054,1697,1.368,23.07
420045436,1696,1.367,23.13
420095824,1664,1.341,24.97
420146280,1697,1.368,23.07
420196662,1712,1.380,22.20
420247050,1729,1.393,21.23
420297435,1680,1.354,24.05
420347820,1697,1.368,23.07
420398278,1697,1.368,23.07
420448666,1664,1.341,24.97
420499053,1665,1.342,24.91
420549439,1729,1.393,21.23
420599825,1681,1.355,23.99
420650275,1728,1.393,21.28
420700660,1648,1.328,25.89
420751052,1729,1.393,21.23
420801436,1664,1.341,24.97
420851820,1712,1.380,22.20
420902272,1696,1.367,23.13
420952658,1664,1.341,24.97
421003044,1713,1.380,22.15
421058439,1664,1.341,24.97
421108825,1696,1.367,23.13
421159269,1729,1.393,21.23
421209656,1681,1.355,23.99
421260040,1729,1.393,21.23
421310424,1713,1.380,22.15
421360809,1696,1.367,23.13
421411267,1696,1.367,23.13
421461652,1713,1.380,22.15
421512034,1712,1.380,22.20
421562421,1713,1.380,22.15
421612807,1664,1.341,24.97
421663264,1712,1.380,22.20
421713653,1712,1.380,22.20
421764041,1744,1.405,20.36
421814426,1696,1.367,23.13
421864812,1681,1.355,23.99
421915261,1713,1.380,22.15
421965647,1712,1.380,22.20
422016032,1713,1.380,22.15
422066417,1713,1.380,22.15
422116806,1680,1.354,24.05
422167259,1728,1.393,21.28
422217645,1745,1.406,20.31
422268030,1680,1.354,24.05
422318413,1712,1.380,22.20
422368800,1681,1.355,23.99
422419256,1696,1.367,23.13
422469639,1697,1.368,23.07
422520026,1713,1.380,22.15
422570411,1712,1.380,22.20
422620795,1697,1.368,23.07
422671254,1696,1.367,23.13
422721642,1664,1.341,24.97
422772029,1697,1.368,23.07
422822415,1665,1.342,24.91
422872801,1664,1.341,24.97
422923251,1680,1.354,24.05
422973636,1712,1.380,22.20
423024022,1697,1.368,23.07
423074406,1664,1.341,24.97
423124789,1665,1.342,24.91
423175248,1712,1.380,22.20
423225634,1697,1.368,23.07
423276019,1681,1.355,23.99
423326403,1696,1.367,23.13
423376790,1728,1.393,21.28
423427246,1696,1.367,23.13
423477634,1713,1.380,22.15
423528024,1712,1.380,22.20
423583417,1696,1.367,23.13
423633805,1681,1.355,23.99
423684243,1680,1.354,24.05
423734631,1697,1.368,23.07
423785021,1696,1.367,23.13
423835410,1681,1.355,23.99
423885798,1713,1.380,22.15
423936241,1680,1.354,24.05
423986629,1681,1.355,23.99
424037014,1681,1.355,23.99
424087402,1665,1.342,24.91
424137787,1680,1.354,24.05
424188237,1729,1.393,21.23
424238623,1697,1.368,23.07
424289007,1680,1.354,24.05
424339392,1697,1.368,23.07
424389779,1696,1.367,23.13
424440234,1680,1.354,24.05
424490619,1712,1.380,22.20
424541010,1680,1.354,24.05
424591395,1697,1.368,23.07
424641780,1665,1.342,24.91
424692232,1664,1.341,24.97
424742620,1728,1.393,21.28
424793008,1713,1.380,22.15
424843393,1712,1.380,22.20
424893779,1696,1.367,23.13
424944229,1681,1.355,23.99
424994615,1680,1.354,24.05
425045000,1697,1.368,23.07
425095385,1680,1.354,24.05
425145769,1713,1.380,22.15
425196226,1696,1.367,23.13
425246613,1712,1.380,22.20
425297000,1712,1.380,22.20
425347386,1680,1.354,24.05
425397774,1664,1.341,24.97
425448224,1681,1.355,23.99
425498606,1681,1.355,23.99
425548990,1696,1.367,23.13
425599374,1680,1.354,24.05
425649760,1616,1.302,27.73
425700221,1696,1.367,23.13
425750607,1648,1.328,25.89
425800999,1664,1.341,24.97
425851383,1713,1.380,22.15
425901765,1681,1.355,23.99
425952219,1713,1.380,22.15
426002604,1680,1.354,24.05
426052991,1665,1.342,24.91
426108398,1664,1.341,24.97
426158784,1681,1.355,23.99
426209216,1697,1.368,23.07
426259601,1665,1.342,24.91
426309986,1696,1.367,23.13
426360370,1664,1.341,24.97
426410764,1696,1.367,23.13
426461213,1633,1.316,26.75
426511601,1680,1.354,24.05
426561985,1680,1.354,24.05
426612374,1632,1.315,26.81
426662761,1697,1.368,23.07
426713210,1649,1.329,25.83
426763594,1649,1.329,25.83
426813977,1665,1.342,24.91
426864361,1665,1.342,24.91
426914749,1665,1.342,24.91
426965208,1649,1.329,25.83
427015593,1632,1.315,26.81
427065980,1664,1.341,24.97
427116368,1680,1.354,24.05
427166756,1632,1.315,26.81
427217205,1665,1.342,24.91
427267593,1600,1.289,28.65
427317976,1649,1.329,25.83
427368360,1633,1.316,26.75
427418748,1520,1.225,33.26
427469203,1617,1.303,27.67
427519588,1568,1.264,30.49
427569972,1569,1.264,30.44
427620357,1584,1.276,29.57
427670751,1585,1.277,29.52
427721200,1616,1.302,27.73
427771588,1600,1.289,28.65
427821976,1552,1.251,31.41
427872360,1568,1.264,30.49
427922750,1568,1.264,30.49
427973197,1553,1.252,31.36
428023581,1585,1.277,29.52
428073964,1536,1.238,32.34
428124353,1584,1.276,29.57
428174742,1553,1.252,31.36
428225194,1553,1.252,31.36
428275580,1536,1.238,32.34
428325969,1536,1.238,32.34
428376354,1569,1.264,30.44
428426740,1552,1.251,31.41
428477192,1537,1.239,32.28
428527580,1569,1.264,30.44
428577967,1552,1.251,31.41
428633358,1504,1.212,34.18
428683743,1537,1.239,32.28
428734190,1504,1.212,34.18
428784577,1489,1.200,35.04
428834963,1504,1.212,34.18
428885350,1504,1.212,34.18
428935737,1473,1.187,35.96
428986187,1505,1.213,34.12
429036573,1472,1.186,36.02
429086959,1472,1.186,36.02
429137346,1456,1.173,36.94
429187733,1473,1.187,35.96
429238184,1457,1.174,36.88
429288572,1472,1.186,36.02
429338960,1472,1.186,36.02
429389345,1456,1.173,36.94
429439731,1456,1.173,36.94
429490181,1456,1.173,36.94
429540566,1473,1.187,35.96
429590958,1409,1.135,39.65
429641348,1408,1.135,39.70
429691734,1456,1.173,36.94
429742179,1472,1.186,36.02
429792566,1425,1.148,38.72
429842953,1441,1.161,37.80
429893340,1457,1.174,36.88
429943727,1424,1.148,38.78
429994176,1456,1.173,36.94
430044561,1457,1.174,36.88
430094949,1441,1.161,37.80
430145336,1441,1.161,37.80
430195722,1393,1.123,40.57
430246173,1376,1.109,41.55
430296561,1424,1.148,38.78
430346947,1376,1.109,41.55
430397334,1409,1.135,39.65
430447722,1393,1.123,40.57
430498170,1440,1.160,37.86
430548556,1425,1.148,38.72
430598945,1393,1.123,40.57
430649331,1408,1.135,39.70
430699714,1376,1.109,41.55
430750167,1377,1.110,41.49
430800552,1424,1.148,38.78
430850945,1408,1.135,39.70
430901329,1344,1.083,43.39
430951714,1377,1.110,41.49
431002165,1360,1.096,42.47
431052553,1377,1.110,41.49
431102937,1360,1.096,42.47
431158331,1361,1.097,42.41
431208718,1344,1.083,43.39
431259162,1392,1.122,40.62
431309551,1345,1.084,43.33
431359939,1329,1.071,44.25
431410324,1361,1.097,42.41
431460717,1344,1.083,43.39
431511159,1360,1.096,42.47
431561546,1361,1.097,42.41
431611931,1376,1.109,41.55
431662320,1376,1.109,41.55
431712706,1312,1.057,45.23
431763157,1344,1.083,43.39
431813545,1345,1.084,43.33
431863930,1361,1.097,42.41
431914319,1329,1.071,44.25
431964708,1361,1.097,42.41
432015154,1345,1.084,43.33
432065538,1361,1.097,42.41
432115924,1328,1.070,44.31
432166309,1345,1.084,43.33
432216697,1312,1.057,45.23
432267151,1329,1.071,44.25
432317537,1344,1.083,43.39
432367921,1312,1.057,45.23
432418306,1312,1.057,45.23
432468693,1281,1.032,47.01
432519148,1328,1.070,44.31
432569531,1345,1.084,43.33
432619914,1313,1.058,45.17
432670298,1281,1.032,47.01
432720692,1296,1.044,46.15
432771146,1297,1.045,46.09
432821532,1281,1.032,47.01
432871916,1296,1.044,46.15
432922301,1328,1.070,44.31
432972687,1265,1.019,47.93
433023144,1329,1.071,44.25
433073531,1296,1.044,46.15
433123918,1280,1.032,47.07
433174305,1313,1.058,45.17
433224693,1312,1.057,45.23
433275141,1281,1.032,47.01
433325526,1280,1.032,47.07
433375909,1297,1.045,46.09
433426295,1297,1.045,46.09
433476679,1313,1.058,45.17
433527138,1296,1.044,46.15
433577523,1264,1.019,47.99
433627909,1281,1.032,47.01
433683299,1264,1.019,47.99
433733686,1313,1.058,45.17
433784136,1264,1.019,47.99
433834521,1281,1.032,47.01
433884905,1312,1.057,45.23
433935289,1313,1.058,45.17
433985676,1312,1.057,45.23
434036133,1296,1.044,46.15
434086521,1280,1.032,47.07
434136908,1313,1.058,45.17
434187294,1313,1.058,45.17
434237682,1281,1.032,47.01
434288131,1312,1.057,45.23
434338515,1265,1.019,47.93
434388898,1312,1.057,45.23
434439284,1265,1.019,47.93
434489668,1297,1.045,46.09
434540127,1313,1.058,45.17
434590513,1281,1.032,47.01
434640904,1329,1.071,44.25
434691288,1281,1.032,47.01
434741675,1313,1.058,45.17
434792125,1297,1.045,46.09
434842513,1264,1.019,47.99
434892896,1281,1.032,47.01
434943280,1265,1.019,47.93
434993666,1280,1.032,47.07
435044122,1265,1.019,47.93
435094508,1249,1.007,48.86
435144896,1312,1.057,45.23
435195282,1281,1.032,47.01
435245667,1281,1.032,47.01
435296119,1249,1.007,48.86
435346504,1313,1.058,45.17
435396890,1264,1.019,47.99
435447274,1312,1.057,45.23
435497661,1281,1.032,47.01
435548117,1265,1.019,47.93
435598505,1280,1.032,47.07
435648892,1249,1.007,48.86
435699278,1232,0.993,49.83
435749666,1281,1.032,47.01
435800114,1264,1.019,47.99
435850498,1265,1.019,47.93
435900889,1297,1.045,46.09
435951274,1312,1.057,45.23
436001662,1297,1.045,46.09
436052111,1264,1.019,47.99
436102498,1280,1.032,47.07
436152881,1265,1.019,47.93
436208273,1265,1.019,47.93
436258660,1280,1.032,47.07
436309108,1248,1.006,48.91
436359493,1265,1.019,47.93
436409879,1264,1.019,47.99
436460264,1297,1.045,46.09
436510651,1296,1.044,46.15
436561106,1280,1.032,47.07
436611492,1296,1.044,46.15
436661876,1248,1.006,48.91
436712260,1296,1.044,46.15
436762647,1328,1.070,44.31
436813103,1280,1.032,47.07
436863486,1265,1.019,47.93
436913869,1296,1.044,46.15
436964258,1344,1.083,43.39
437014645,1345,1.084,43.33
437065100,1296,1.044,46.15
437115488,1377,1.110,41.49
437165870,1328,1.070,44.31
437216256,1360,1.096,42.47
437266644,1328,1.070,44.31
437317098,1361,1.097,42.41
437367481,1344,1.083,43.39
437417870,1313,1.058,45.17
437468254,1312,1.057,45.23
437518640,1328,1.070,44.31
437569095,1344,1.083,43.39
437619481,1361,1.097,42.41
437669869,1361,1.097,42.41
437720255,1360,1.096,42.47
437770639,1344,1.083,43.39
437821092,1345,1.084,43.33
437871479,1329,1.071,44.25
437921862,1328,1.070,44.31
437972246,1361,1.097,42.41
438022633,1408,1.135,39.70
438073090,1392,1.122,40.62
438123474,1345,1.084,43.33
438173860,1377,1.110,41.49
438224244,1360,1.096,42.47
438274631,1409,1.135,39.65
438325087,1393,1.123,40.57
438375475,1361,1.097,42.41
438425860,1376,1.109,41.55
438476242,1409,1.135,39.65
438526627,1409,1.135,39.65
438577084,1393,1.123,40.57
438627473,1345,1.084,43.33
438677861,1361,1.097,42.41
438733250,1393,1.123,40.57
438783635,1392,1.122,40.62
438834081,1393,1.123,40.57
438884467,1393,1.123,40.57
438934851,1456,1.173,36.94
438985236,1424,1.148,38.78
439035623,1393,1.123,40.57
439086079,1393,1.123,40.57
439136467,1392,1.122,40.62
439186852,1409,1.135,39.65
439237239,1408,1.135,39.70
439287626,1440,1.160,37.86
439338076,1425,1.148,38.72
439388458,1473,1.187,35.96
439438845,1424,1.148,38.78
439489232,1440,1.160,37.86
439539621,1408,1.135,39.70
439590074,1425,1.148,38.72
439640462,1456,1.173,36.94
439690857,1425,1.148,38.72
439741241,1424,1.148,38.78
439791629,1473,1.187,35.96
439842071,1441,1.161,37.80
439892454,1456,1.173,36.94
439942842,1441,1.161,37.80
439993226,1441,1.161,37.80
440043613,1473,1.187,35.96
440094068,1440,1.160,37.86
440144454,1489,1.200,35.04
440194838,1504,1.212,34.18
440245223,1489,1.200,35.04
440295610,1488,1.199,35.10
440346066,1489,1.200,35.04
440396452,1521,1.226,33.20
440446839,1472,1.186,36.02
440497226,1488,1.199,35.10
440547614,1440,1.160,37.86
440598063,1456,1.173,36.94
440648448,1456,1.173,36.94
440698834,1457,1.174,36.88
440749224,1456,1.173,36.94
440799608,1489,1.200,35.04
440850061,1504,1.212,34.18
440900446,1488,1.199,35.10
440950836,1521,1.226,33.20
441001220,1489,1.200,35.04
441051608,1488,1.199,35.10
441102057,1537,1.239,32.28
441152441,1521,1.226,33.20
441202829,1504,1.212,34.18
441258219,1537,1.239,32.28
441308605,1537,1.239,32.28
441359055,1552,1.251,31.41
441409439,1552,1.251,31.41
441459825,1504,1.212,34.18
441510211,1536,1.238,32.34
441560597,1536,1.238,32.34
441611053,1584,1.276,29.57
441661438,1569,1.264,30.44
441711821,1552,1.251,31.41
441762208,1616,1.302,27.73
441812594,1569,1.264,30.44
441863049,1585,1.277,29.52
441913435,1632,1.315,26.81
441963817,1632,1.315,26.81
442014204,1617,1.303,27.67
442064591,1649,1.329,25.83
442115047,1633,1.316,26.75
442165432,1664,1.341,24.97
442215820,1649,1.329,25.83
442266207,1617,1.303,27.67
442316595,1697,1.368,23.07
442367045,1697,1.368,23.07
442417430,1649,1.329,25.83
442467816,1696,1.367,23.13
442518204,1664,1.341,24.97
442568587,1697,1.368,23.07
442619042,1696,1.367,23.13
442669427,1681,1.355,23.99
442719813,1697,1.368,23.07
442770202,1649,1.329,25.83
442820586,1760,1.418,19.44
442871039,1680,1.354,24.05
442921425,1681,1.355,23.99
442971810,1713,1.380,22.15
443022193,1696,1.367,23.13
443072576,1681,1.355,23.99
443123036,1665,1.342,24.91
443173422,1696,1.367,23.13
443223807,1696,1.367,23.13
443274191,1697,1.368,23.07
443324579,1696,1.367,23.13
443375033,1697,1.368,23.07
443425419,1696,1.367,23.13
443475804,1712,1.380,22.20
443526187,1681,1.355,23.99
443576572,1697,1.368,23.07
443627030,1681,1.355,23.99
443677417,1681,1.355,23.99
443727802,1697,1.368,23.07
443783192,1697,1.368,23.07
443833577,1728,1.393,21.28
443884028,1712,1.380,22.20
443934416,1664,1.341,24.97
443984801,1681,1.355,23.99
444035189,1680,1.354,24.05
444085575,1665,1.342,24.91
444136026,1712,1.380,22.20
444186413,1681,1.355,23.99
444236798,1712,1.380,22.20
444287187,1712,1.380,22.20
444337573,1632,1.315,26.81
444388022,1632,1.315,26.81
444438405,1665,1.342,24.91
444488789,1665,1.342,24.91
444539177,1664,1.341,24.97
444589563,1728,1.393,21.28
444640020,1665,1.342,24.91
444690408,1681,1.355,23.99
444740791,1664,1.341,24.97
444791174,1680,1.354,24.05
444841561,1665,1.342,24.91
444892017,1697,1.368,23.07
444942400,1713,1.380,22.15
444992787,1697,1.368,23.07
445043171,1729,1.393,21.23
445093558,1713,1.380,22.15
445144015,1713,1.380,22.15
445194404,1680,1.354,24.05
445244791,1713,1.380,22.15
445295174,1696,1.367,23.13
445345561,1712,1.380,22.20
445396011,1680,1.354,24.05
445446398,1697,1.368,23.07
445496782,1665,1.342,24.91
445547166,1665,1.342,24.91
445597550,1696,1.367,23.13
445648009,1648,1.328,25.89
445698394,1664,1.341,24.97
445748781,1681,1.355,23.99
445799169,1697,1.368,23.07
445849557,1680,1.354,24.05
445900006,1665,1.342,24.91
445950392,1680,1.354,24.05
446000782,1681,1.355,23.99
446051167,1697,1.368,23.07
446101554,1648,1.328,25.89
446152004,1649,1.329,25.83
446202387,1681,1.355,23.99
446252775,1680,1.354,24.05
446308170,1712,1.380,22.20
446358559,1681,1.355,23.99
446409000,1681,1.355,23.99
446459386,1680,1.354,24.05
446509769,1680,1.354,24.05
446560156,1728,1.393,21.28
446610543,1649,1.329,25.83
446660998,1697,1.368,23.07
446711383,1665,1.342,24.91
446761770,1681,1.355,23.99
446812154,1649,1.329,25.83
446862542,1649,1.329,25.83
446912995,1712,1.380,22.20
446963383,1712,1.380,22.20
447013772,1729,1.393,21.23
447064157,1680,1.354,24.05
447114542,1648,1.328,25.89
447164993,1664,1.341,24.97
447215381,1681,1.355,23.99
447265765,1664,1.341,24.97
447316152,1664,1.341,24.97
447366541,1696,1.367,23.13
447416990,1681,1.355,23.99
447467375,1649,1.329,25.83
447517759,1665,1.342,24.91
447568144,1697,1.368,23.07
447618529,1713,1.380,22.15
447668988,1713,1.380,22.15
447719373,1696,1.367,23.13
447769760,1696,1.367,23.13
447820147,1648,1.328,25.89
